budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
5000000,17382982,5975,0.272727273,16719.61766,23,1000,1161,106,2.388288288,2014,USA,R,"(4, 6]"
6000000,14821531,6915,0.148325359,599,148,2000,860,109,2,1997,USA,R,"(6, 8]"
5000000,18656400,86077,1.584615385,45000,25,17000,2423,101,1,2014,USA,PG-13,"(6, 8]"
5000000,14343976,22961,0.443298969,1000,6,935,185,100,2.388288288,1989,USA,R,"(4, 6]"
5000000,241437427,102071,0.222222222,5000,38,567,561,95,3,2002,USA,PG,"(6, 8]"
5000000,15126948,20815,0.367164179,16719.61766,13,742,293,93,2.388288288,1995,USA,R,"(4, 6]"
5000000,13269963,23202,0.393063584,16719.61766,407,11000,300,135,2,1996,USA,R,"(6, 8]"
5000000,17768000,29629,0.385026738,16719.61766,27,742,221,88,2.388288288,1988,USA,R,"(4, 6]"
5000000,12947763,10624,0.768,16719.61766,17,690,275,89,2.388288288,1986,USA,R,"(6, 8]"
5000000,14100000,14995,0.482758621,16719.61766,272,801,1347,110,6,1982,USA,R,"(6, 8]"
5000000,12200000,7973,0.446153846,16719.61766,8,926,668,107,2.388288288,1983,USA,PG,"(6, 8]"
5000000,17683670,47227,0.705882353,16719.61766,17,520,475,86,2.388288288,2011,USA,PG-13,"(4, 6]"
8000000,12055108,61151,1.455223881,16719.61766,19,968,1194,91,2.388288288,2008,USA,R,"(6, 8]"
5000000,27285953,48675,0.948598131,16000,66,155,91,103,2.388288288,2015,USA,R,"(6, 8]"
5000000,11675178,9509,1.113207547,11000,89,729,1061,92,4,2016,USA,R,"(0, 4]"
5000000,9658370,1180,1.333333333,740,23,927,1012,96,6,2016,USA,R,"(4, 6]"
5000000,9628751,5164,0.446153846,207,99,93,89,82,2.388288288,2000,USA,PG,"(4, 6]"
5000000,8786715,40274,0.37345679,16719.61766,12,3000,1632,92,5,2004,USA,PG-13,"(6, 8]"
6000000,3432342,24921,0.813253012,16719.61766,66,150,49,112,2,2003,Other,R,"(6, 8]"
5000000,5308707,15053,0.490909091,393,4000,4000,919,95,2,2001,USA,R,"(6, 8]"
4000000,3950029,12411,2.191011236,16719.61766,22,186,167,122,2.388288288,2010,Other,PG-13,"(6, 8]"
5000000,4040588,12233,1.224719101,16719.61766,19,25000,618,110,2.388288288,2008,USA,PG-13,"(6, 8]"
5000000,4700361,2047,0.413793103,16719.61766,35,4000,1322,121,2.388288288,2015,USA,PG-13,"(4, 6]"
5000000,2711210,40305,1.802325581,16719.61766,7,8000,1920,97,1,2010,USA,R,"(6, 8]"
5000000,2445646,32382,1.646464646,13000,52,10000,1651,112,1,2014,USA,R,"(6, 8]"
5000000,2221809,40618,1.722222222,16719.61766,263,967,481,91,2.388288288,2010,USA,PG-13,"(6, 8]"
5000000,296665,12675,0.246835443,16719.61766,13,3000,1571,98,1,2003,USA,R,"(6, 8]"
5000000,3219029,28845,2.576,10000,57,727,675,95,2.388288288,2015,USA,R,"(6, 8]"
5000000,830210,1900,0.214285714,16719.61766,949.3756281,578,796,99,2.388288288,2014,USA,PG-13,"(4, 6]"
7000000,1040879,54478,0.451086957,16719.61766,949.3756281,387,161,91,2.388288288,1996,USA,R,"(6, 8]"
5000000,326308,6632,0.536231884,225,18000,10000,1977,97,3,1996,USA,R,"(6, 8]"
5000000,124720,1560,1.8,777,6,3000,1940,90,2.388288288,2008,USA,PG,"(6, 8]"
2000000,99147,1884,1.107142857,69,204,1000,1394,90,3,1998,USA,R,"(6, 8]"
5000000,16066,1207,0.295454545,40,34,811,749,103,2.388288288,2004,Other,R,"(0, 4]"
890000,24475416,72443,0.336569579,16719.61766,949.3756281,3000,587,148,2.388288288,1996,USA,R,"(6, 8]"
4700000,8025872,19234,0.61627907,16719.61766,365,237,42,101,3,1986,USA,PG,"(4, 6]"
4800000,778565,83234,0.926315789,30000,949.3756281,33000,1428,90,1,2013,Other,R,"(4, 6]"
4600000,513836,6304,4.142857143,16719.61766,3,74,61,100,1,2010,Other,R,"(6, 8]"
4600000,434417,8867,1.861538462,16719.61766,4,13000,1577,97,1,2007,Other,R,"(4, 6]"
4500000,52700832,107923,0.426395939,16719.61766,179,1000,637,117,4,1994,UK,R,"(6, 8]"
15000000,13060843,149528,0.444933921,16719.61766,949.3756281,22000,3346,108,2.388288288,2002,USA,R,"(6, 8]"
4500000,3798532,41138,0.576923077,2000,949.3756281,3000,567,109,2.388288288,1996,USA,R,"(6, 8]"
5000000,10429707,10483,0.392,16719.61766,10,589,818,98,2.388288288,2014,USA,PG,"(4, 6]"
4500000,727883,580999,0.134123223,33000,219,15000,1634,133,1,2001,USA,R,"(8, 10]"
2000000,410241,32357,0.462311558,3000,68,835,992,106,2.388288288,2002,USA,R,"(6, 8]"
4200000000,211667,53508,1.541984733,4000,949.3756281,717,164,112,2.388288288,2005,Other,R,"(6, 8]"
2500000,92191,29463,0.642857143,16719.61766,949.3756281,26000,1798,99,1,2001,UK,R,"(6, 8]"
4500000,108229,30836,1.00729927,7000,949.3756281,14000,1329,104,1,2009,USA,R,"(4, 6]"
4400000,112000000,680041,0.196052632,32000,869,888,1146,133,2.388288288,1975,USA,R,"(8, 10]"
150000000,34964818,39975,1.376344086,24000,456,20000,953,111,4,2015,USA,PG,"(4, 6]"
4200000,1487477,47097,0.748387097,16719.61766,335,114,44,104,2.388288288,2004,Other,R,"(6, 8]"
2300000,62549000,41361,0.425675676,16719.61766,277,1000,857,112,2.388288288,1992,UK,R,"(6, 8]"
4000000,105500000,31260,0.493421053,16719.61766,84,110,190,94,2.388288288,1981,Other,R,"(6, 8]"
4000000,101055,17478,1.72327044,16719.61766,949.3756281,648,760,90,2.388288288,2009,USA,R,"(4, 6]"
4000000,44566004,321283,0.143398268,17000,949.3756281,19000,13011,101,2.388288288,2003,USA,R,"(6, 8]"
4000000,36000000,9456,0.411214953,625,309,232,310,152,2.388288288,1952,USA,R,"(6, 8]"
140000000,65007045,128694,0.477929985,51000,949.3756281,23000,1640,150,2.388288288,2014,UK,PG-13,"(6, 8]"
4000000,31252964,71495,0.293103448,16719.61766,395,13000,675,112,1,2001,USA,R,"(6, 8]"
8500000,131175,30219,1.28,22000,9,584,858,95,2,2015,USA,PG-13,"(4, 6]"
3600000,31968347,93894,0.43006993,16719.61766,81,12000,1585,111,2.388288288,1995,USA,R,"(6, 8]"
4000000,35385560,27198,1.13740458,8000,357,3000,791,91,1,2015,USA,R,"(4, 6]"
3500000,20803237,110616,1.109965636,16000,450,14000,3712,106,1,2010,USA,R,"(6, 8]"
4000000,13008928,73501,0.516516517,27000,949.3756281,355,284,93,2.388288288,1988,USA,R,"(6, 8]"
4000000,25359200,266020,0.655502392,92000,949.3756281,230,320,165,2.388288288,2014,USA,R,"(6, 8]"
4000000,10515579,66840,0.713709677,16719.61766,11000,19000,832,96,2.388288288,2006,UK,PG-13,"(6, 8]"
4000000,10097096,5612,0.710526316,842,69,522,300,93,2,2001,USA,R,"(4, 6]"
6000000,9821335,1415,2.2,118,69,939,1291,82,1,2000,USA,R,"(0, 4]"
3200000,8243880,28714,0.730232558,762,47,658,1043,101,1,2003,USA,R,"(6, 8]"
4000000,7825820,13086,0.801282051,576,5,49000,1490,81,2.388288288,2006,USA,R,"(4, 6]"
3400000,7159147,120189,0.974025974,11000,171,382,416,105,2.388288288,2007,Other,R,"(6, 8]"
4000000,17314483,14621,1.4375,16719.61766,89,986,1224,86,2,2014,USA,R,"(4, 6]"
4000000,4301331,78241,0.288135593,16719.61766,99,4000,1935,110,6,1995,USA,R,"(6, 8]"
8000000,3713002,3611,0.838709677,131,2,960,766.9435399,96,1,2003,USA,R,"(0, 4]"
4000000,2800000,4377,0.529411765,309,24,834,1170,94,3,1999,USA,R,"(4, 6]"
4000000,2426851,16224,1.592105263,830,131,497,203,93,1,2007,USA,R,"(6, 8]"
4000000,1325073,18762,1.252747253,708,101,730,465,96,2.388288288,2005,USA,R,"(6, 8]"
4000000,864959,20275,0.768211921,16719.61766,21,420,452,101,2.388288288,2005,UK,PG,"(6, 8]"
4000000,2601847,22457,1.666666667,26000,330,48,2725.214819,102,2.388288288,2011,USA,PG-13,"(8, 10]"
4000000,800000,2308,0.428571429,550,101,721,900,87,2.388288288,1987,USA,R,"(4, 6]"
4000000,399793,2877,0.442857143,111,81,2000,1498,106,2.388288288,1999,USA,R,"(4, 6]"
3000000,302204,6705,0.811320755,167,13,419,413,99,3,1997,UK,PG,"(6, 8]"
1500000,265107,4617,0.548387097,614,949.3756281,945,983,85,1,2000,Other,R,"(6, 8]"
4000000,185577,2133,1.064516129,182,8,759,1066,86,1,1999,UK,R,"(6, 8]"
9500000,58214,34224,0.795620438,10000,949.3756281,617,230,106,2.388288288,2010,USA,R,"(6, 8]"
16000000,317125,23334,1.620689655,16719.61766,105,18000,6748,112,2.388288288,2013,Other,R,"(6, 8]"
4000000,12836,1686,0.428571429,161,19,18000,1358,92,1,1997,USA,R,"(4, 6]"
4000000,20262,1738,7,278,19,585,38,106,2,2014,Other,R,"(6, 8]"
4000000,4063,2086,1.8,657,55,223,16,93,3,2012,Other,R,"(4, 6]"
3977000,198655278,215340,0.222379603,16000,149,503,632,226,1,1939,USA,G,"(8, 10]"
4000000,143653,1177,3.1,16719.61766,10,507,432,104,2.388288288,2014,UK,PG-13,"(4, 6]"
3800000,14873,5294,0.791044776,251,541,773,863,152,2,1965,USA,R,"(6, 8]"
3800000,19959,3579,4.357142857,16719.61766,29,117,128,99,2,2009,Other,R,"(6, 8]"
2000000,2706659,17770,0.651162791,16719.61766,13,3000,1276,109,2.388288288,2006,UK,R,"(6, 8]"
30000000,61094903,210548,1.051204819,29000,174,14000,1669,113,3,2011,UK,PG-13,"(6, 8]"
3500000,45857453,82232,0.701149425,16719.61766,11,1000,1012,91,3,1997,UK,R,"(6, 8]"
3500000,83400000,160281,0.31381733,16000,104,628,893,88,2.388288288,1980,USA,PG,"(6, 8]"
3500000,27900000,39508,0.291666667,16719.61766,117,851,1138,97,2,1993,USA,R,"(6, 8]"
3500000,14000000,15956,0.805084746,1000,10,3000,451,85,2.388288288,1987,USA,R,"(4, 6]"
3500000,25138292,66483,0.940265487,43000,22,648,350,92,2.388288288,2015,USA,R,"(6, 8]"
3500000,10305534,1721,0.5,280,949.3756281,625,196,93,2,1998,USA,R,"(0, 4]"
3500000,9449219,13949,0.43877551,453,949.3756281,385,467,96,2,1996,USA,R,"(6, 8]"
3500000,6390032,24977,0.554585153,16719.61766,386,3000,506,105,2,1998,USA,R,"(6, 8]"
2000000,20167424,131831,1.134199134,33000,195,827,138,129,2.388288288,2009,Other,R,"(8, 10]"
3600000,5923044,113451,0.469273743,16719.61766,949.3756281,634,527,37,2.388288288,1987,USA,PG,"(6, 8]"
19900000,252652,54104,1.693467337,38000,12,29,8,103,2.388288288,2010,Other,PG-13,"(6, 8]"
3500000,220234,1950,1.25,360,949.3756281,827,1410,101,3,2006,USA,R,"(6, 8]"
68000000,34350553,104072,1.280193237,15000,82,622,1127,102,4,2012,USA,R,"(4, 6]"
3500000,123777,342,0.6,16719.61766,28,426,425,105,2.388288288,2016,Other,PG-13,"(4, 6]"
8000000,77413017,45984,0.510574018,16719.61766,10,11000,142,80,2.388288288,2005,Other,G,"(6, 8]"
3500000,5354039,92599,1.288888889,21000,78,18000,2969,107,8,2011,USA,R,"(6, 8]"
3000000,2926565,28573,2.208333333,16719.61766,949.3756281,1000,1124,92,2.388288288,2008,USA,R,"(6, 8]"
3300000,13092000,399138,0.731874145,129000,141,24000,1505,107,2.388288288,2014,USA,R,"(8, 10]"
3300000,7563397,533200,0.285714286,28000,353,1000,109,135,2.388288288,2002,Other,R,"(8, 10]"
2200000,104257,19194,0.29375,16719.61766,8,798,550,99,2,1999,UK,R,"(6, 8]"
3300000,8108247,9607,0.344827586,16719.61766,38,625,841,91,2.388288288,2006,USA,PG-13,"(6, 8]"
2000000,7680,704,0.888888889,100,4,631,848,92,2.388288288,1999,USA,R,"(6, 8]"
3200000,5776314,73349,1.838028169,15000,101,1000,551,105,4,2010,USA,R,"(6, 8]"
3000000,51100000,139432,0.392344498,16719.61766,82,387,379,110,2,1964,UK,R,"(6, 8]"
3500000,16501785,469561,0.260700389,21000,949.3756281,2000,1444,94,4,1996,UK,R,"(8, 10]"
3000000,38168022,4687,0.638554217,290,949.3756281,1000,796,115,2.388288288,2000,USA,R,"(6, 8]"
3000000,24788807,21245,0.441314554,16719.61766,52,773,1070,91,2.388288288,1998,UK,PG,"(6, 8]"
2200000,30000000,43485,0.422018349,16719.61766,28,426,576,87,2.388288288,1985,USA,R,"(4, 6]"
3000000,20966644,29610,0.585106383,16719.61766,133,687,692,117,2.388288288,1985,UK,R,"(6, 8]"
3000000,48056940,155153,0.784351145,58000,301,1000,831,110,2.388288288,2012,USA,R,"(6, 8]"
3000000,19184015,1466,0.685714286,63,9,71,77,113,1,2002,USA,R,"(4, 6]"
3000000,24629916,12942,1.029411765,902,188,2000,1663,98,2.388288288,1997,USA,PG,"(4, 6]"
3000000,19472057,25332,0.51465798,16719.61766,41,956,471,86,2.388288288,1986,USA,R,"(4, 6]"
3000000,11694528,7721,1.583333333,635,1000,989,964,100,2.388288288,2005,USA,R,"(6, 8]"
3000000,10017041,8265,2.45,545,23,1000,1633,84,3,2009,USA,R,"(4, 6]"
3000000,8114507,95362,1.5,62000,949.3756281,140,111,109,1,2013,USA,R,"(6, 8]"
3000000,7888703,8465,0.446153846,491,4,641,320,95,1,1987,USA,PG,"(0, 4]"
3000000,7282851,9502,0.81,812,152,674,309,97,1,1988,USA,R,"(6, 8]"
3000000,5844929,6000,0.688073394,595,15,953,1078,90,1,2002,USA,PG-13,"(6, 8]"
1900000,4170647,14548,0.50931677,1000,70,883,346,96,2.388288288,1999,UK,R,"(6, 8]"
3000000,4142507,3665,0.592592593,131,949.3756281,472,375,82,1,2000,USA,R,"(4, 6]"
3000000,4109095,8239,0.358695652,16719.61766,300,729,457,109,2.388288288,1996,USA,R,"(4, 6]"
3000000,3902679,3943,0.448979592,217,16,687,455,98,2.388288288,1993,USA,R,"(4, 6]"
3000000,3559990,8005,0.612244898,417,45,578,608,95,2.388288288,1997,USA,R,"(4, 6]"
4500000,3287435,8603,0.686956522,430,11,11000,1007,104,2,2001,USA,R,"(6, 8]"
3500000,3071947,18711,0.267759563,16719.61766,18,3000,2844,87,3,1999,USA,R,"(4, 6]"
3000000,2912363,25063,0.858757062,16719.61766,151,113,93,94,1,2005,UK,R,"(6, 8]"
3000000,1821983,31089,0.973180077,20000,949.3756281,40000,3387,102,2.388288288,2014,USA,R,"(4, 6]"
3000000,2181290,356181,0.377008653,43000,949.3756281,717,116,120,2.388288288,2003,Other,R,"(8, 10]"
3500000,2848578,3942,0.292307692,16719.61766,13,439,620,110,2.388288288,2010,USA,PG,"(6, 8]"
3000000,703002,37495,1.182608696,37000,59,694,428,86,4,2011,Other,R,"(6, 8]"
3000000,3105269,368,0.625,174,949.3756281,574,492,101,2,2016,Other,R,"(4, 6]"
3000000,252726,1289,0.277777778,76,84,702,697,87,2.388288288,2006,USA,PG,"(6, 8]"
3000000,418268,37156,1.209302326,16719.61766,21,4000,3416,87,3,2012,USA,R,"(4, 6]"
3000000,200803,7988,1.154929577,16719.61766,78,536,514,93,3,2012,USA,R,"(4, 6]"
25000000,33631221,48562,1.206896552,16719.61766,81,3000,652,111,1,2014,USA,R,"(4, 6]"
2700000,95016,11074,0.714285714,442,7,289,55,98,2.388288288,2004,Other,R,"(6, 8]"
3000000,73678,266,1,348,27,1000,1749,100,1,2011,USA,R,"(4, 6]"
5000000,143000,4122,1.3125,16719.61766,26,487,534,88,2.388288288,2009,USA,R,"(4, 6]"
3000000,22000,30511,0.769911504,16719.61766,87,2000,1288,122,4,2011,Other,R,"(4, 6]"
200000000,334185206,306336,0.612771739,24000,13000,40000,36000,108,2.388288288,2010,USA,PG,"(6, 8]"
3000000,5005,2280,1.5,448,15,433,753,96,2,2009,USA,R,"(4, 6]"
1500000,3123749,746,1.296296296,88,39,267,408,105,8,2005,USA,R,"(6, 8]"
3000000,100675,5695,3.173913043,16719.61766,4,875,806,93,2.388288288,2010,USA,PG-13,"(6, 8]"
8000000,22201636,33567,0.77184466,16719.61766,153,275,412,116,1,2005,USA,R,"(6, 8]"
2883848,25000000,175196,0.517142857,10000,949.3756281,105,205,120,2,1959,USA,R,"(8, 10]"
2800000,19170001,21359,0.407407407,16719.61766,152,935,629,88,2.388288288,1988,USA,R,"(4, 6]"
2800000,22202612,291875,0.399624765,14000,149,695,778,102,3,1939,USA,R,"(8, 10]"
2800000,86300000,112671,0.40952381,14000,949.3756281,1000,1076,106,2.388288288,1974,USA,PG,"(6, 8]"
2000000,952620,40800,0.843373494,16719.61766,949.3756281,569,721,95,2.388288288,2007,USA,R,"(4, 6]"
2700000,9054736,5744,1.070175439,381,9,402,264,113,1,1997,USA,R,"(6, 8]"
2600000,119500000,95294,0.333333333,12000,949.3756281,1000,1628,93,2.388288288,1974,USA,R,"(6, 8]"
1800000,32600000,29488,0.509202454,16719.61766,17,158,158,97,2.388288288,1984,USA,R,"(4, 6]"
2600000,3130592,10755,0.420289855,963,133,443,488,140,1,1987,UK,R,"(6, 8]"
2800000,475000,6930,0.377358491,323,3,833,876,86,2,2006,USA,R,"(4, 6]"
34000000,10654581,45500,0.411538462,1000,7,40000,10000,109,2.388288288,1999,USA,R,"(4, 6]"
2600000,38108,40878,1.39516129,16719.61766,76,123,112,66,2.388288288,2007,Other,R,"(6, 8]"
2500000,40041683,34620,1.205607477,16719.61766,89,713,1139,86,6,2013,USA,R,"(4, 6]"
2500000,14400000,28589,0.304511278,16719.61766,24,381,195,98,2.388288288,1982,USA,R,"(4, 6]"
2500000,6401336,36996,0.411764706,16719.61766,835,18000,1130,104,2,1991,USA,R,"(6, 8]"
2500000,26781723,187595,0.209611452,16719.61766,949.3756281,625,673,102,3,2004,USA,R,"(6, 8]"
2500000,5400000,183288,0.306329114,22000,949.3756281,15,16,105,1,1995,USA,R,"(8, 10]"
2500000,1282084,6221,0.850574713,500,7,745,1073,107,1,1999,USA,R,"(6, 8]"
2500000,12995673,52286,0.571014493,24000,119,334,758.9435399,101,1,2008,USA,R,"(6, 8]"
20000000,114324072,185345,0.487244898,16719.61766,43,989,1875,92,2.388288288,2004,USA,PG-13,"(6, 8]"
2500000,99851,1138,0.933333333,16719.61766,949.3756281,191,17,80,2.388288288,2010,USA,R,"(6, 8]"
14000000,115504,4820,0.846153846,16719.61766,8,611,712,106,2,2008,UK,PG-13,"(6, 8]"
2500000,75727,5699,1.175,16719.61766,8,426,434,90,2.388288288,2008,USA,PG-13,"(4, 6]"
2500000,322157,61787,1.172413793,19000,571,2000,1343,96,2.388288288,2010,USA,R,"(6, 8]"
2400000,978908,4057,0.277777778,250,9,973,1073,101,2.388288288,2006,Other,PG-13,"(4, 6]"
2450000,178739,1015,0.8,566,29,847,694,105,2.388288288,2011,USA,PG-13,"(0, 4]"
2280000,76400000,71321,0.430434783,3000,11,16,2725.214819,120,2.388288288,1940,USA,G,"(6, 8]"
4000000,36200000,31952,0.63172043,16719.61766,49,72,51,91,2.388288288,1982,USA,R,"(4, 6]"
2200000,21300000,22521,0.467836257,1000,13,42,44,92,2.388288288,1985,USA,R,"(4, 6]"
2200000,379643,1573,0.620689655,285,84,861,700,117,2.388288288,2007,USA,PG-13,"(4, 6]"
2300000,12985267,4977,0.174603175,13000,16,2000,1683,120,5,2015,USA,PG-13,"(4, 6]"
2100000,23650000,40359,0.412765957,16719.61766,355,749,396,172,5,1946,USA,R,"(8, 10]"
15500000,313436,12244,0.705263158,16719.61766,16,117,35,89,2.388288288,2001,Other,R,"(6, 8]"
2100000,3330,22,4,305,7,128,39,125,2.388288288,2015,USA,R,"(6, 8]"
2000000,24800000,89403,0.466480447,16719.61766,92,559,378,115,2.388288288,1963,UK,R,"(6, 8]"
2300000,792966,4663,1.225,321,6,40,44,96,2,1989,USA,R,"(4, 6]"
2000000,14673301,112899,0.844690967,45000,421,314,348,100,2.388288288,2014,USA,R,"(6, 8]"
2000000,9003011,133966,0.602040816,16719.61766,750,745,572,87,2.388288288,1981,Other,R,"(6, 8]"
2000000,11546543,34520,0.52739726,16719.61766,32,483,222,102,1,1994,Other,R,"(6, 8]"
2000000,11533945,77551,0.283410138,16719.61766,108,173,251,118,2.388288288,1999,USA,R,"(6, 8]"
2000000,12555230,18566,1.415584416,16719.61766,9,120,76,86,2.388288288,2011,Other,R,"(4, 6]"
2000000,11284657,259379,0.528255528,39000,207,380,439,137,3,2006,Other,R,"(8, 10]"
9500000,7002255,42462,0.53525641,16719.61766,162,23,760.9435399,80,2.388288288,2003,Other,PG-13,"(6, 8]"
2000000,6719300,8224,0.424242424,16719.61766,149,912,1332,89,3,1998,Other,PG-13,"(6, 8]"
2700000,5792822,168398,0.428861789,13000,949.3756281,50,11,80,2.388288288,2004,USA,R,"(6, 8]"
2000000,5383834,173551,0.434903047,11000,949.3756281,85,114,115,2.388288288,2000,Other,R,"(8, 10]"
2000000,6531491,111658,1.228956229,20000,81,34000,427,100,2,2010,USA,R,"(6, 8]"
2000000,3590010,20885,2.633333333,16719.61766,31,804,953,96,2.388288288,2015,UK,R,"(6, 8]"
2000000,2506446,8662,0.627906977,134,949.3756281,8000,1409,101,2.388288288,2002,USA,R,"(4, 6]"
2000000,7369373,4288,0.878378378,16719.61766,85,265,380,98,1,1986,UK,R,"(4, 6]"
2000000,1984378,27346,0.776699029,16719.61766,263,71,88,101,3,2006,USA,R,"(6, 8]"
1500000,2283276,46107,1.480769231,16719.61766,56,56,2725.214819,90,2.388288288,2008,Other,R,"(6, 8]"
2000000,1477002,16645,2.333333333,16719.61766,22,10000,1080,102,3,2015,USA,R,"(6, 8]"
2000000,653621,5615,1.921875,592,13,373,552,89,2.388288288,2005,USA,NC-17,"(6, 8]"
6000000,371081,7479,0.534883721,857,949.3756281,49000,1902,96,2,2004,USA,PG-13,"(6, 8]"
3800000,100669,2522,4.090909091,407,949.3756281,22000,12966,85,1,2009,USA,R,"(4, 6]"
13500000,186354,1758,2.466666667,16719.61766,776,25000,719,129,2.388288288,2015,USA,R,"(4, 6]"
14000,12667,19336,0.377777778,16719.61766,11,26000,12000,92,2,2005,UK,R,"(6, 8]"
2000000,198407,10282,1,474,38,363,308,96,1,2006,USA,R,"(6, 8]"
2000000,4958,9689,1.304347826,1000,5,29,30,119,2,2008,Other,R,"(6, 8]"
2000000,2436,344,4.947368421,655,5,416,759,106,2,2012,USA,R,"(4, 6]"
1900000,4600000,11763,0.405405405,16719.61766,28,18000,1223,99,2,1986,USA,R,"(6, 8]"
1400000,18435,1010,0.933333333,104,949.3756281,533,487,95,5,2006,Other,R,"(4, 6]"
1000000,2957978,40481,1.447761194,16719.61766,120,41,781.9435399,90,2.388288288,2008,UK,PG-13,"(6, 8]"
1900000,444044,744,0.526315789,1000,47,628,1191,89,6,2015,USA,R,"(6, 8]"
1800000,40990055,41509,1.036666667,16719.61766,13,463,708,87,2.388288288,2010,Other,PG-13,"(4, 6]"
1800000,3050934,2794,0.5,16719.61766,9,767,660,109,1,2000,USA,PG-13,"(6, 8]"
1500000,638476,13223,2.888888889,16719.61766,293,16000,14808,90,1,2011,USA,PG-13,"(6, 8]"
3500000,7267324,161471,0.25528914,16719.61766,670,486,71,81,1,1998,Other,R,"(6, 8]"
500000,145540,26773,0.411552347,16719.61766,75,701,907,93,1,2002,USA,R,"(6, 8]"
1700000,35918429,32415,0.350980392,951,143,1000,1657,138,1,2001,USA,R,"(6, 8]"
1700000,1943649,8697,0.631147541,374,3,349,674,98,3,1999,USA,PG-13,"(6, 8]"
1000000,396035,2725,1.583333333,305,87,887,1225,100,2.388288288,2004,UK,R,"(6, 8]"
2000000,6026908,536,1.230769231,43,11,489,718,84,2.388288288,1999,USA,R,"(4, 6]"
1300000,1060591,9750,1.651515152,16719.61766,949.3756281,227,758.9435399,95,2.388288288,2007,Other,PG,"(6, 8]"
1500000,155972,4702,2.217391304,16719.61766,21,53,57,90,2.388288288,2006,Other,R,"(6, 8]"
1600000,26893,4391,1.346153846,278,949.3756281,963,731,123,2.388288288,1969,Other,R,"(6, 8]"
1650000,2580,1618,0.55,63,1000,2000,290,111,2,2003,USA,R,"(4, 6]"
26000000,58885635,194426,0.271523179,7000,949.3756281,3000,3000,110,2.388288288,2004,USA,R,"(6, 8]"
2000000,19067631,37714,0.848039216,16719.61766,191,597,877,108,1,2007,USA,PG-13,"(6, 8]"
1100000,11806119,57578,0.29047619,16719.61766,15,633,452,92,1,1988,USA,R,"(6, 8]"
1500000,7362100,60295,0.474137931,16719.61766,387,436,43,88,2.388288288,2005,USA,R,"(6, 8]"
1000000,7022940,14018,0.578947368,682,949.3756281,378,438,97,1,2001,USA,R,"(6, 8]"
1500000,2365931,36657,0.333333333,16719.61766,787,1000,1429,110,2,1998,USA,R,"(6, 8]"
1500000,53991137,202800,0.591755319,60000,949.3756281,852,1206,103,1,2010,USA,PG-13,"(6, 8]"
1500000,1221261,38215,0.752,16719.61766,44,827,29,114,2.388288288,2000,Other,R,"(6, 8]"
1500000,712294,9408,1.102941176,608,58,552,307,112,1,2005,USA,R,"(6, 8]"
1500000,418953,17322,0.397849462,853,675,902,588,99,2.388288288,1993,Other,R,"(6, 8]"
1500000,406035,30314,0.528301887,16719.61766,21,33000,319,98,2.388288288,2001,USA,R,"(6, 8]"
1500000,194568,2963,1.142857143,16719.61766,522,813,945,80,2.388288288,2006,USA,R,"(6, 8]"
1500000,163245,143086,0.568720379,16719.61766,949.3756281,309,16,87,1,1936,USA,G,"(8, 10]"
1500000,119841,2419,0.563636364,304,18,954,1364,91,1,2002,USA,PG,"(6, 8]"
1500000,173066,21379,1.136363636,16719.61766,949.3756281,634,486,84,1,2007,USA,R,"(6, 8]"
